🇨🇳云南①,#genre#
CCTV17,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000494/index.m3u8?
CCTV5+,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000132/index.m3u8?

北京卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000173/index.m3u8?
东方卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000182/index.m3u8?
天津卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000249/index.m3u8?
重庆卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000523/index.m3u8?
黑龙江卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000175/index.m3u8?
辽宁卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000367/index.m3u8?
吉林卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000533/index.m3u8?
河北卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?
山东卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000364/index.m3u8
山西卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000318/index.m3u8?
湖北卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000250/index.m3u8?
湖南卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000174/index.m3u8?
广东卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000341/index.m3u8?
深圳卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000176/index.m3u8?
海南卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000262/index.m3u8?
三沙卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?
安徽卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000368/index.m3u8?
江苏卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000177/index.m3u8?
江西卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000522/index.m3u8?
福建东南卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000502/index.m3u8?
贵州卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000489/index.m3u8?
陕西卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000313/index.m3u8?
宁夏卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000309/index.m3u8?
新疆卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000316/index.m3u8?
西藏卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000317/index.m3u8?

🌹临时测试,#genre#
CCTV-4 HD,http://124.64.235.94:8012/rtp/239.3.1.105:8092
中文国际欧洲,http://114.252.227.154:8000/rtp/239.3.1.213:4220
中文国际欧洲,http://114.254.189.28:9999/rtp/239.3.1.213:4220
中文国际欧洲,http://114.246.102.14:4000/rtp/239.3.1.213:4220
中文国际美洲,http://114.252.227.154:8000/rtp/239.3.1.214:4220
中文国际美洲,http://114.252.227.154:8000/rtp/239.3.1.214:4220$LR•IPV4『线路268』
中文国际美洲,http://114.254.189.28:9999/rtp/239.3.1.214:4220
中文国际美洲,http://123.113.236.69:8012/rtp/239.3.1.214:4220
中文国际美洲,http://123.123.167.240:8000/rtp/239.3.1.214:4220
淘电影,http://123.123.167.240:8000/rtp/239.3.1.250:8001
淘电影,http://114.254.189.28:9999/rtp/239.3.1.250:8001
淘电影,http://114.252.227.154:8000/rtp/239.3.1.250:8001
淘电影,http://218.241.192.50:8808/udp/239.3.1.250:8001
淘精彩,http://218.241.192.50:8808/udp/239.3.1.178:8001
淘精彩,http://114.254.189.28:9999/rtp/239.3.1.178:8001
淘精彩,http://123.123.167.240:8000/rtp/239.3.1.178:8001
淘精彩,http://114.252.227.154:8000/rtp/239.3.1.178:8001
淘剧场,http://114.254.189.28:9999/rtp/239.3.1.95:8001
淘剧场,http://123.123.167.240:8000/rtp/239.3.1.95:8001
淘剧场,http://114.252.227.154:8000/rtp/239.3.1.95:8001
淘剧场,http://114.253.165.121:10000/rtp/239.3.1.95:8001
淘剧场,http://218.241.192.50:8808/udp/239.3.1.95:8001
淘娱乐,http://123.123.167.240:8000/rtp/239.3.1.100:8001
淘娱乐,http://114.252.227.154:8000/rtp/239.3.1.100:8001
淘娱乐,http://114.253.165.121:10000/rtp/239.3.1.100:8001
淘娱乐,http://218.241.192.50:8808/udp/239.3.1.100:8001
淘Baby,http://218.241.192.50:8808/udp/239.3.1.238:8001
淘Baby,http://124.64.235.94:8012/rtp/239.3.1.238:8001
萌宠TV,http://124.64.235.94:8012/rtp/239.3.1.102:8001
萌宠TV,http://218.241.192.50:8808/udp/239.3.1.102:8001
萌宠TV,http://114.252.227.154:8000/rtp/239.3.1.102:8001
BRTV科教HD,http://124.64.235.94:8012/rtp/239.3.1.115:8000
BRTV科教HD,http://114.252.227.154:8000/rtp/239.3.1.115:8000
BRTV财经HD,http://114.252.227.154:8000/rtp/239.3.1.116:8000
BRTV生活HD,http://114.252.227.154:8000/rtp/239.3.1.117:8000
BRTV财经HD,http://124.64.235.94:8012/rtp/239.3.1.116:8000
BRTV生活HD,http://124.64.235.94:8012/rtp/239.3.1.117:8000
BRTV影视HD,http://114.252.227.154:8000/rtp/239.3.1.158:8000
BRTV新闻HD,http://114.252.227.154:8000/rtp/239.3.1.159:8000
BRTV国际HD,http://114.252.227.154:8000/rtp/239.3.1.235:8000
BRTV体育HD,http://114.252.227.154:8000/rtp/239.3.1.243:8000
BRTV卡酷少儿HD,http://124.64.235.94:8012/rtp/239.3.1.189:8000
BRTV卡酷少儿HD,http://114.252.227.154:8000/rtp/239.3.1.189:8000

朝阳融媒HD,http://114.252.227.154:8000/rtp/239.3.1.163:8001
中国交通HD,http://114.252.227.154:8000/rtp/239.3.1.188:8001
房山电视台,http://114.252.227.154:8000/rtp/239.3.1.96:8001
通州融媒HD,http://114.252.227.154:8000/rtp/239.3.1.221:8001
爱上4KHD,http://123.120.110.154:8686/rtp/239.3.1.236:2000
爱上4KHD,http://114.252.227.154:8000/rtp/239.3.1.236:2000
4K超清HD,http://114.252.227.154:8000/rtp/239.3.1.249:8001
CGTN新闻HD,http://114.252.227.154:8000/rtp/239.3.1.215:4220
CGTN西班牙语HD,http://114.252.227.154:8000/rtp/239.3.1.217:4220
CGTN法语HD,http://114.252.227.154:8000/rtp/239.3.1.218:4220
CGTN阿拉伯语HD,http://114.252.227.154:8000/rtp/239.3.1.219:4220
CGTN俄语HD,http://114.252.227.154:8000/rtp/239.3.1.220:4220
睛彩竞技HD,http://114.252.227.154:8000/rtp/239.3.1.125:8001
睛彩篮球HD,http://114.252.227.154:8000/rtp/239.3.1.126:8001
睛彩广场舞HD,http://114.252.227.154:8000/rtp/239.3.1.128:8001

TVB Plus,http://124.244.149.194:65531/bysid/82
女神系列,http://124.248.69.76:35455/huya/11336571
成龙,http://124.248.69.76:35455/huya/11342386
李连杰,http://124.248.69.76:35455/huya/11342390
星爷,http://124.248.69.76:35455/huya/11342412
玄幻,http://124.248.69.76:35455/huya/11342414
黑帮斗争,http://124.248.69.76:35455/huya/11342419
英叔,http://124.248.69.76:35455/huya/11342421
刘德华,http://124.248.69.76:35455/huya/11342424
武侠,http://124.248.69.76:35455/huya/11342427
黄渤,http://124.248.69.76:35455/huya/11352876
喜剧,http://124.248.69.76:35455/huya/11352877
高分动作,http://124.248.69.76:35455/huya/11352884
不挤影院,http://124.248.69.76:35455/huya/11352897
死神来了,http://124.248.69.76:35455/huya/11352903
经典女神,http://124.248.69.76:35455/huya/11352909
甄子丹,http://124.248.69.76:35455/huya/11352935
罪犯,http://124.248.69.76:35455/huya/11352962
小鬼头,http://124.248.69.76:35455/huya/11352963
经典港片,http://124.248.69.76:35455/huya/11352965
镖行天下,http://124.248.69.76:35455/huya/11352969
国产,http://124.248.69.76:35455/huya/11352973
搞笑恐怖,http://124.248.69.76:35455/huya/11601960
沈腾,http://124.248.69.76:35455/huya/11601968
贺岁,http://124.248.69.76:35455/huya/11601971
许冠英,http://124.248.69.76:35455/huya/11601972
嫣然影厅,http://124.248.69.76:35455/huya/11601977
蘑菇影厅,http://124.248.69.76:35455/huya/11601981
许氏三杰,http://124.248.69.76:35455/huya/11602033
吴京,http://124.248.69.76:35455/huya/11602041
港片,http://124.248.69.76:35455/huya/11602043
喜剧专场,http://124.248.69.76:35455/huya/11602044
王晶,http://124.248.69.76:35455/huya/11602058
盗墓,http://124.248.69.76:35455/huya/21059552
怪兽,http://124.248.69.76:35455/huya/21059577
枪战,http://124.248.69.76:35455/huya/21059579
强森,http://124.248.69.76:35455/huya/21059581






欧美3,http://tv.lovelytuaner.top:33455/douyu/20415
欧美2,http://tv.lovelytuaner.top:33455/douyu/252802
华语,http://tv.lovelytuaner.top:33455/douyu/276200
欧美1,http://tv.lovelytuaner.top:33455/douyu/36337
科幻,http://tv.lovelytuaner.top:33455/douyu/4332
经典,http://tv.lovelytuaner.top:33455/huya/13303478
动作,http://tv.lovelytuaner.top:33455/huya/19807776

实时奥运金牌榜,http://159.75.85.63:35455/douyin/855933386558
小黛兮影,http://159.75.85.63:35455/douyu/11553944
鱼宝恐怖,http://159.75.85.63:35455/douyu/1165374
神乐影院?原,http://159.75.85.63:35455/douyu/122402
凌儿影院,http://159.75.85.63:35455/douyu/1377142
菜园惊险✔原,http://159.75.85.63:35455/douyu/1735337
可乐影院,http://159.75.85.63:35455/douyu/20415
译制国语?原,http://159.75.85.63:35455/douyu/2436390
贝爷影厅?原,http://159.75.85.63:35455/douyu/252802
吃奶滴虫,http://159.75.85.63:35455/douyu/263824
欧美大片?原,http://159.75.85.63:35455/douyu/2793084
瑶瑶恐怖,http://159.75.85.63:35455/douyu/2935323
吃米滴虫代,http://159.75.85.63:35455/douyu/315457
小宇60帧,http://159.75.85.63:35455/douyu/323876
萌小鬼片,http://159.75.85.63:35455/douyu/3928
邵氏影院,http://159.75.85.63:35455/douyu/4246519
贝爷max✔原,http://159.75.85.63:35455/douyu/4332
怡寶影院,http://159.75.85.63:35455/douyu/434971
麓山迷踪✔原,http://159.75.85.63:35455/douyu/4505431
星爷影院代,http://159.75.85.63:35455/douyu/508118
花卷陪看✔原,http://159.75.85.63:35455/douyu/52787
国产影院代,http://159.75.85.63:35455/douyu/5423
漫威剧情,http://159.75.85.63:35455/douyu/6140589
冰冰经典代,http://159.75.85.63:35455/douyu/74374
女神电影,http://159.75.85.63:35455/douyu/747764
電影劇場,http://159.75.85.63:35455/douyu/7575350
豆瓣高分,http://159.75.85.63:35455/douyu/8770422
霍格沃茨,http://159.75.85.63:35455/douyu/8814650
喜剧电影,http://159.75.85.63:35455/douyu/9292492
变种人片,http://159.75.85.63:35455/douyu/9651304
恐怖惊悚,http://159.75.85.63:35455/douyu/96577
避风影院,http://159.75.85.63:35455/douyu/9826611
无畏契约9,http://159.75.85.63:35455/huya/101886
电影-赛车,http://159.75.85.63:35455/huya/11279247
电影-洪金宝,http://159.75.85.63:35455/huya/11279251
电影-女神系列,http://159.75.85.63:35455/huya/11336571
电影-周星星,http://159.75.85.63:35455/huya/11336587
电影-古装片,http://159.75.85.63:35455/huya/11336590
爱情公寓,http://159.75.85.63:35455/huya/11336726
新水浒传11版,http://159.75.85.63:35455/huya/11342384
火影忍者,http://159.75.85.63:35455/huya/11342385
电影-李连杰,http://159.75.85.63:35455/huya/11342390
樱桃小丸子,http://159.75.85.63:35455/huya/11342394
电影-国产悬疑,http://159.75.85.63:35455/huya/11342395
铁齿铜牙纪晓岚,http://159.75.85.63:35455/huya/11342396
搞笑一家人,http://159.75.85.63:35455/huya/11342402
倚天屠龙记,http://159.75.85.63:35455/huya/11342403
电影-玄幻,http://159.75.85.63:35455/huya/11342414
电影-黑帮斗争,http://159.75.85.63:35455/huya/11342419
电影-搞笑喜剧,http://159.75.85.63:35455/huya/11342423
电影-刘德华,http://159.75.85.63:35455/huya/11342424
神探狄仁杰hy,http://159.75.85.63:35455/huya/11342425
邻里一家亲,http://159.75.85.63:35455/huya/11342426
电影-武侠,http://159.75.85.63:35455/huya/11342427
电影-宇宙,http://159.75.85.63:35455/huya/11342428
电影-梁家辉,http://159.75.85.63:35455/huya/11342429
士兵突击,http://159.75.85.63:35455/huya/11342430
地下交通站,http://159.75.85.63:35455/huya/11342433
电影-快意江湖,http://159.75.85.63:35455/huya/11342435
雍正王朝,http://159.75.85.63:35455/huya/11342439
家有儿女,http://159.75.85.63:35455/huya/11352872
电影-喜剧,http://159.75.85.63:35455/huya/11352877
网球王子,http://159.75.85.63:35455/huya/11352882
鬼吹灯之南海归墟,http://159.75.85.63:35455/huya/11352883
电影-高分动作,http://159.75.85.63:35455/huya/11352884
电影-警匪,http://159.75.85.63:35455/huya/11352886
电影-高能反转,http://159.75.85.63:35455/huya/11352887
电影-欢笑影院,http://159.75.85.63:35455/huya/11352894
电影-不挤影院,http://159.75.85.63:35455/huya/11352897
鬼吹灯之云南虫谷,http://159.75.85.63:35455/huya/11352898
电影-死神来了,http://159.75.85.63:35455/huya/11352903
斗罗大陆,http://159.75.85.63:35455/huya/11352906
电影-经典女神,http://159.75.85.63:35455/huya/11352909
电影-古墓系列,http://159.75.85.63:35455/huya/11352913
海绵宝宝,http://159.75.85.63:35455/huya/11352919
电影-热血,http://159.75.85.63:35455/huya/11352934
康熙王朝,http://159.75.85.63:35455/huya/11352940
电影-功夫片,http://159.75.85.63:35455/huya/11352941
新三国,http://159.75.85.63:35455/huya/11352944
成龙历险记,http://159.75.85.63:35455/huya/11352946
庆余年,http://159.75.85.63:35455/huya/11352960
电影-罪犯,http://159.75.85.63:35455/huya/11352962
电影-小鬼头,http://159.75.85.63:35455/huya/11352963
电影-经典港片,http://159.75.85.63:35455/huya/11352965
电影-镖行天下,http://159.75.85.63:35455/huya/11352969
蜡笔小新,http://159.75.85.63:35455/huya/11352970
电影-国产,http://159.75.85.63:35455/huya/11352973
电影-犯罪片,http://159.75.85.63:35455/huya/11352974
虎牙火线9,http://159.75.85.63:35455/huya/11417881
鬼吹灯之昆仑神宫,http://159.75.85.63:35455/huya/11601957
电影-搞笑恐怖,http://159.75.85.63:35455/huya/11601960
哆啦A梦,http://159.75.85.63:35455/huya/11601963
电影-贺岁,http://159.75.85.63:35455/huya/11601971
电影-许冠英,http://159.75.85.63:35455/huya/11601972
电影-嫣然影厅,http://159.75.85.63:35455/huya/11601977
电影-蘑菇影厅,http://159.75.85.63:35455/huya/11601981
电影-贺岁片,http://159.75.85.63:35455/huya/11601986
电影-许氏三杰,http://159.75.85.63:35455/huya/11602033
电影-漫威,http://159.75.85.63:35455/huya/11602034
电影-推荐,http://159.75.85.63:35455/huya/11602041
狼毒花,http://159.75.85.63:35455/huya/11602042
电影-港片,http://159.75.85.63:35455/huya/11602043
电影-灾难片,http://159.75.85.63:35455/huya/11602075
老三国,http://159.75.85.63:35455/huya/11602081
无畏契约4,http://159.75.85.63:35455/huya/126913
虎牙火线6,http://159.75.85.63:35455/huya/128674
虎牙csgo3,http://159.75.85.63:35455/huya/135241
无畏契约11,http://159.75.85.63:35455/huya/136417
虎牙csgo7,http://159.75.85.63:35455/huya/137851
无畏契约2,http://159.75.85.63:35455/huya/139219
JJ斗地主,http://159.75.85.63:35455/huya/14079954
无畏契约3,http://159.75.85.63:35455/huya/143652
虎牙火线8,http://159.75.85.63:35455/huya/17202542
虎牙csgo1,http://159.75.85.63:35455/huya/17337045
虎牙csgo主播,http://159.75.85.63:35455/huya/189342
虎牙直播8,http://159.75.85.63:35455/huya/20124787
虎牙直播4,http://159.75.85.63:35455/huya/20562906
电影-盗墓,http://159.75.85.63:35455/huya/21059552
电影-怪兽系列,http://159.75.85.63:35455/huya/21059554
宝莲灯前传HY,http://159.75.85.63:35455/huya/21059563
电影-战争片,http://159.75.85.63:35455/huya/21059574
电影-怪兽,http://159.75.85.63:35455/huya/21059577
电影-丧尸片,http://159.75.85.63:35455/huya/21059578
电影-枪战,http://159.75.85.63:35455/huya/21059579
电影-喜乐影院,http://159.75.85.63:35455/huya/21059580
电影-强森,http://159.75.85.63:35455/huya/21059581
电影-谍战,http://159.75.85.63:35455/huya/21059585
电影-战争,http://159.75.85.63:35455/huya/21059592
电影-救援,http://159.75.85.63:35455/huya/21059594
电影-海盗,http://159.75.85.63:35455/huya/21059595
电影-变形金刚,http://159.75.85.63:35455/huya/21059596
电影-蜘蛛侠,http://159.75.85.63:35455/huya/21059599
风云雄霸天下,http://159.75.85.63:35455/huya/21059612
虎牙火线4,http://159.75.85.63:35455/huya/21904223
虎牙火线7,http://159.75.85.63:35455/huya/23472484
刑事侦缉档案,http://159.75.85.63:35455/huya/23734169
鹿鼎记梁朝伟版,http://159.75.85.63:35455/huya/23734183
倚天屠龙记吴启华版,http://159.75.85.63:35455/huya/23734246
使徒行者,http://159.75.85.63:35455/huya/23734256
楚汉骄雄,http://159.75.85.63:35455/huya/23740156
创世纪,http://159.75.85.63:35455/huya/23749083
封神榜陈浩民版,http://159.75.85.63:35455/huya/23749096
法证先锋Ⅳ,http://159.75.85.63:35455/huya/23829543
陀枪师姐,http://159.75.85.63:35455/huya/23860039
法证先锋Ⅲ,http://159.75.85.63:35455/huya/23863804
金枝欲孽,http://159.75.85.63:35455/huya/23865036
笑看风云,http://159.75.85.63:35455/huya/23865058
鹿鼎记陈小春版,http://159.75.85.63:35455/huya/23865080
笑傲江湖吕颂贤版,http://159.75.85.63:35455/huya/23865142
大时代,http://159.75.85.63:35455/huya/23865161
神雕侠侣古天乐版,http://159.75.85.63:35455/huya/23865171
洗冤录,http://159.75.85.63:35455/huya/23903130
鉴证实录,http://159.75.85.63:35455/huya/23903183
扫黄先锋,http://159.75.85.63:35455/huya/23903196
中华小当家,http://159.75.85.63:35455/huya/24257300
虎牙直播5,http://159.75.85.63:35455/huya/24587878
虎牙直播10,http://159.75.85.63:35455/huya/24762133
李卫当官,http://159.75.85.63:35455/huya/26355788
少年张三丰,http://159.75.85.63:35455/huya/26355824
花千骨hy,http://159.75.85.63:35455/huya/26355839
大宋提刑官,http://159.75.85.63:35455/huya/26355856
西游记,http://159.75.85.63:35455/huya/26355861
延禧攻略,http://159.75.85.63:35455/huya/26355864
虎牙直播7,http://159.75.85.63:35455/huya/28029108
虎牙火线1,http://159.75.85.63:35455/huya/28248262
虎牙战地五4K,http://159.75.85.63:35455/huya/28260962
虎牙直播2,http://159.75.85.63:35455/huya/28274529
无畏契约8,http://159.75.85.63:35455/huya/28468637
虎牙直播6,http://159.75.85.63:35455/huya/28830338
虎牙csgo5,http://159.75.85.63:35455/huya/29318777
无畏契约7,http://159.75.85.63:35455/huya/29424247
西游记2,http://159.75.85.63:35455/huya/29465859
鬼吹灯之龙岭迷窟,http://159.75.85.63:35455/huya/29465863
刁蛮公主,http://159.75.85.63:35455/huya/29465879
虎牙csgo4,http://159.75.85.63:35455/huya/29578082
雪豹,http://159.75.85.63:35455/huya/29580970
虎牙直播13,http://159.75.85.63:35455/huya/29653683
虎牙直播1,http://159.75.85.63:35455/huya/29798259
虎牙直播,http://159.75.85.63:35455/huya/29847482
虎牙直播12,http://159.75.85.63:35455/huya/29921096
虎牙直播11,http://159.75.85.63:35455/huya/30019074
无畏契约12,http://159.75.85.63:35455/huya/30019572
虎牙火线3,http://159.75.85.63:35455/huya/328376
无畏契约,http://159.75.85.63:35455/huya/374583
无畏契约10,http://159.75.85.63:35455/huya/616012
虎牙魔兽世界4K,http://159.75.85.63:35455/huya/shangdi
虎牙4K王者荣耀,http://159.75.85.63:35455/huya/wzgxs1
CCTV-4K,http://159.75.85.63:5679/cctv4k.php
4K60PSDR-H264-AAC测试,http://159.75.85.63:5680/d/ad/h264/playad.m3u8
4K60PHLG-HEVC-EAC3测试,http://159.75.85.63:5680/d/ad/playad.m3u8
4K超高清电影,http://159.75.85.63:5681/sxg.php
CCTV16-4K,http://159.75.85.63:5681/sxg.php?id=CCTV-16-4K_8000
欢笑剧场,http://159.75.85.63:5681/sxg.php?id=hxjc-4k_8000
CCTV4K超高清,http://159.75.85.63:5681/sxg.php?id=ys4Kcq_2000
都市剧场,http://159.75.85.63:5681/sxg.php?id=yxfydsjcHDH265_4000
中国天气ipv6,http://159.75.85.63:5681/sxg.php?id=zgqx_4000
CCTV16(4K),http://159.75.85.63:5828/cctv164k.php
BTV纪实科教-8KSDR源,http://159.75.85.63:6798
CCTV-8 电视剧,http://159.75.85.63:8654/xx8k50fps.php



CCTV-13 HD,http://124.64.235.94:8012/rtp/239.3.1.124:8128
CCTV-1 HD,http://124.64.235.94:8012/rtp/239.3.1.129:8008
CCTV-5+ HD,http://124.64.235.94:8012/rtp/239.3.1.130:8004
湖南卫视HD,http://124.64.235.94:8012/rtp/239.3.1.132:8012
黑龙江卫视HD,http://124.64.235.94:8012/rtp/239.3.1.133:8016
深圳卫视HD,http://124.64.235.94:8012/rtp/239.3.1.134:8020
江苏卫视HD,http://124.64.235.94:8012/rtp/239.3.1.135:8028
东方卫视HD,http://124.64.235.94:8012/rtp/239.3.1.136:8032
浙江卫视HD,http://124.64.235.94:8012/rtp/239.3.1.137:8036
湖北卫视HD,http://124.64.235.94:8012/rtp/239.3.1.138:8044
天津卫视HD,http://124.64.235.94:8012/rtp/239.3.1.141:1234
广东卫视HD,http://124.64.235.94:8012/rtp/239.3.1.142:8048
厦门卫视,http://124.64.235.94:8012/rtp/239.3.1.143:4120
兵团卫视,http://124.64.235.94:8012/rtp/239.3.1.144:4120
河北卫视HD,http://124.64.235.94:8012/rtp/239.3.1.148:8072
贵州卫视HD,http://124.64.235.94:8012/rtp/239.3.1.149:8076
CCTV-17 HD,http://124.64.235.94:8012/rtp/239.3.1.151:8144
CCTV-11 HD,http://124.64.235.94:8012/rtp/239.3.1.152:8120
CCTV-15 HD,http://124.64.235.94:8012/rtp/239.3.1.153:8136
密云电视台HD,http://124.64.235.94:8012/rtp/239.3.1.154:8001
三沙卫视,http://124.64.235.94:8012/rtp/239.3.1.155:4120
东南卫视HD,http://124.64.235.94:8012/rtp/239.3.1.156:8148
BRTV影视HD,http://124.64.235.94:8012/rtp/239.3.1.158:8000
BRTV新闻HD,http://124.64.235.94:8012/rtp/239.3.1.159:8000
南方卫视,http://124.64.235.94:8012/rtp/239.3.1.161:8001
朝阳融媒HD,http://124.64.235.94:8012/rtp/239.3.1.163:8001
CCTV-3 HD,http://124.64.235.94:8012/rtp/239.3.1.172:8001
CCTV-5 HD,http://124.64.235.94:8012/rtp/239.3.1.173:8001
CCTV-6 HD,http://124.64.235.94:8012/rtp/239.3.1.174:8001
CCTV-8 HD,http://124.64.235.94:8012/rtp/239.3.1.175:8001
CCTV-16 奥林匹克HD,http://124.64.235.94:8012/rtp/239.3.1.184:8001
延庆电视台,http://124.64.235.94:8012/rtp/239.3.1.187:8001
中国交通HD,http://124.64.235.94:8012/rtp/239.3.1.188:8001
BRTV卡酷少儿HD,http://124.64.235.94:8012/rtp/239.3.1.189:8000
经典电影,http://124.64.235.94:8012/rtp/239.3.1.195:9024
山东卫视HD,http://124.64.235.94:8012/rtp/239.3.1.209:8052
辽宁卫视HD,http://124.64.235.94:8012/rtp/239.3.1.210:8056
安徽卫视HD,http://124.64.235.94:8012/rtp/239.3.1.211:8064
纪实人文HD,http://124.64.235.94:8012/rtp/239.3.1.212:8060
通州融媒HD,http://124.64.235.94:8012/rtp/239.3.1.221:8001
BTV国际频道,http://124.64.235.94:8012/rtp/239.3.1.235:8000
爱上4KHD,http://124.64.235.94:8012/rtp/239.3.1.236:2000
淘Baby,http://124.64.235.94:8012/rtp/239.3.1.238:8001
吉林卫视HD,http://124.64.235.94:8012/rtp/239.3.1.240:8172
BRTV北京卫视HD,http://124.64.235.94:8012/rtp/239.3.1.241:8000
BRTV文艺HD,http://124.64.235.94:8012/rtp/239.3.1.242:8000
BRTV冬奥纪实HD,http://124.64.235.94:8012/rtp/239.3.1.243:8000
淘电影,http://124.64.235.94:8012/rtp/239.3.1.249:8001
云南卫视,http://124.64.235.94:8012/rtp/239.3.1.26:8108
河南卫视,http://124.64.235.94:8012/rtp/239.3.1.27:8128
四川卫视,http://124.64.235.94:8012/rtp/239.3.1.29:8288
广西卫视,http://124.64.235.94:8012/rtp/239.3.1.39:8300
陕西卫视,http://124.64.235.94:8012/rtp/239.3.1.41:8140
山西卫视,http://124.64.235.94:8012/rtp/239.3.1.42:8172
内蒙古卫视,http://124.64.235.94:8012/rtp/239.3.1.43:8176
青海卫视,http://124.64.235.94:8012/rtp/239.3.1.44:8184
海南卫视,http://124.64.235.94:8012/rtp/239.3.1.45:8304
宁夏卫视,http://124.64.235.94:8012/rtp/239.3.1.46:8124
西藏卫视,http://124.64.235.94:8012/rtp/239.3.1.47:8164
新疆卫视,http://124.64.235.94:8012/rtp/239.3.1.48:8160
甘肃卫视,http://124.64.235.94:8012/rtp/239.3.1.49:8188
金鹰纪实HD,http://124.64.235.94:8012/rtp/239.3.1.58:8156
CCTV-2 HD,http://124.64.235.94:8012/rtp/239.3.1.60:8084
CCTV-7 HD,http://124.64.235.94:8012/rtp/239.3.1.61:8104
CCTV-9 HD,http://124.64.235.94:8012/rtp/239.3.1.62:8112
CCTV-10 HD,http://124.64.235.94:8012/rtp/239.3.1.63:8116
CCTV-10 HD,http://218.241.192.50:8808/rtp/239.3.1.63:8116
CCTV-12 HD,http://124.64.235.94:8012/rtp/239.3.1.64:8124
CCTV-14 HD,http://124.64.235.94:8012/rtp/239.3.1.65:8132
地理,http://124.64.235.94:8012/rtp/239.3.1.71:4120
精选,http://124.64.235.94:8012/rtp/239.3.1.74:4120
光影,http://124.64.235.94:8012/rtp/239.3.1.84:4120
喜剧影院,http://124.64.235.94:8012/rtp/239.3.1.91:4120
动作影院,http://124.64.235.94:8012/rtp/239.3.1.92:4120
家庭影院,http://124.64.235.94:8012/rtp/239.3.1.93:4120
星影,http://124.64.235.94:8012/rtp/239.3.1.94:4120
淘剧场HD,http://124.64.235.94:8012/rtp/239.3.1.95:8001
房山电视台,http://124.64.235.94:8012/rtp/239.3.1.96:8001
吉木萨尔综合,http://218.31.201.189:9000/api/material/local/mnt/shiping1/prog_index.m3u8


🇨🇳历届春晚,#genre#
1983年,https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5MTRfNDAzMDAxOTlfNjYyNzMxNjcwMjBfMF8z_b_Beb3bda599f76c60c463c433ca7460153.mp4
1984年,https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
1985年,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
1986年,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDRfNDAzMDAxOTlfNjYyNzMyNTU0OTRfMF8z_b_B24f7d19f1132fa5d7f502f8377ad5567.mp4
